,Unnamed: 0,ID,WijkenEnBuurten,Gemeentenaam_1,SoortRegio_2,Codering_3,AantalInwoners_5,Mannen_6,Vrouwen_7,k_0Tot15Jaar_8,k_15Tot25Jaar_9,k_25Tot45Jaar_10,k_45Tot65Jaar_11,k_65JaarOfOuder_12,GeboorteTotaal_24,GeboorteRelatief_25,SterfteTotaal_26,SterfteRelatief_27,HuishoudensTotaal_28,Eenpersoonshuishoudens_29,HuishoudensZonderKinderen_30,HuishoudensMetKinderen_31,GemiddeldeHuishoudensgrootte_32,Bevolkingsdichtheid_33,PercentageBewoond_38,PercentageOnbewoond_39,Koopwoningen_40,HuurwoningenTotaal_41,Appartement_48,Tussenwoning_49,Hoekwoning_50,TweeOnderEenKapWoning_51,VrijstaandeWoning_52,AfstandTotHuisartsenpraktijk_94,AfstandTotGroteSupermarkt_95,AfstandTotKinderdagverblijf_96,AfstandTotSchool_97,ScholenBinnen3Km_98,TotaleOppervlakte_4,BouwgrondOpp
914,914,914,Marnixbuurt Zuid,Amsterdam                               ,Buurt     ,BU03630609,645,355,285,40,40,245,140,190,5,7,15,29,485,385,75,30,1.3,15674.0,83.0,17.0,16.0,84.0,1560.0,,,,,0.1,0.3,0.2,0.4,52.0,5,0
915,915,915,Anjeliersbuurt Noord,Amsterdam                               ,Buurt     ,BU03630610,2150,1095,1050,225,215,705,655,355,20,10,10,5,1345,835,280,240,1.6,22733.0,89.0,11.0,29.0,68.0,1970.0,3040.0,,,,0.2,0.2,0.3,0.4,31.4,10,0
916,916,916,Anjeliersbuurt Zuid,Amsterdam                               ,Buurt     ,BU03630611,2955,1470,1485,285,235,950,1010,480,25,8,25,8,1970,1320,380,280,1.5,26744.0,91.0,9.0,26.0,73.0,1710.0,3460.0,,,,0.3,0.3,0.3,0.2,35.4,12,0
917,917,917,De Weteringschans,Amsterdam                               ,Wijk      ,WK036307  ,7255,3725,3530,740,905,2950,1770,900,65,8,25,3,4660,2980,1035,655,1.6,13050.0,84.0,16.0,39.0,58.0,2090.0,3970.0,3140.0,,,0.3,0.3,0.3,0.4,47.5,65,0
918,918,918,Leidsebuurt Noordwest,Amsterdam                               ,Buurt     ,BU03630700,260,145,115,10,35,150,50,20,0,11,0,3,195,145,50,10,1.3,10438.0,81.0,19.0,48.0,52.0,1970.0,3580.0,,,,0.4,0.6,0.2,0.7,52.4,3,0
919,919,919,Leidsebuurt Zuidwest,Amsterdam                               ,Buurt     ,BU03630701,125,60,60,10,25,50,35,15,0,0,0,0,85,65,15,15,1.5,4604.0,73.0,27.0,14.0,74.0,2170.0,,,,,0.3,0.5,0.1,0.5,53.5,3,0
920,920,920,Leidsebuurt Noordoost,Amsterdam                               ,Buurt     ,BU03630702,965,500,460,40,200,495,155,75,5,6,0,2,700,495,160,50,1.4,17918.0,81.0,19.0,29.0,68.0,1900.0,3910.0,,,,0.4,0.5,0.5,0.6,52.0,6,0
921,921,921,Leidsebuurt Zuidoost,Amsterdam                               ,Buurt     ,BU03630703,310,165,140,30,35,125,85,40,0,6,0,6,210,155,40,25,1.5,7205.0,83.0,17.0,32.0,66.0,2290.0,,,,,0.4,0.4,0.5,0.7,51.8,5,0
922,922,922,Weteringbuurt,Amsterdam                               ,Buurt     ,BU03630704,2415,1195,1215,275,265,1090,530,260,25,10,5,2,1510,920,370,230,1.6,20357.0,84.0,16.0,42.0,56.0,1980.0,3760.0,,,,0.2,0.2,0.3,0.3,47.0,14,0
923,923,923,Den Texbuurt,Amsterdam                               ,Buurt     ,BU03630705,1090,585,500,140,135,350,295,170,5,8,0,3,630,375,135,130,1.7,11433.0,88.0,12.0,43.0,53.0,2560.0,5290.0,,,,0.2,0.3,0.5,0.5,47.5,11,0
924,924,924,Utrechtsebuurt Zuid,Amsterdam                               ,Buurt     ,BU03630706,1180,600,575,130,125,385,355,185,5,6,0,3,760,490,160,120,1.5,20770.0,84.0,16.0,40.0,57.0,2010.0,4430.0,,,,0.3,0.2,0.3,0.3,44.3,7,0
925,925,925,Frederikspleinbuurt,Amsterdam                               ,Buurt     ,BU03630707,905,455,445,110,85,310,270,140,10,11,5,5,555,350,120,90,1.6,6673.0,85.0,15.0,45.0,53.0,2270.0,3650.0,,,,0.4,0.3,0.4,0.4,44.7,16,0
926,926,926,Weesperbuurt/Plantage,Amsterdam                               ,Wijk      ,WK036308  ,7895,4210,3685,675,1095,2920,2095,1115,65,8,70,9,4890,3255,1025,620,1.5,10172.0,91.0,9.0,34.0,64.0,2020.0,4140.0,4410.0,,,0.4,0.3,0.3,0.5,40.7,92,0
927,927,927,Weesperbuurt,Amsterdam                               ,Buurt     ,BU03630800,3245,1730,1515,215,460,1175,830,575,25,8,50,15,2195,1550,425,225,1.4,15330.0,89.0,11.0,31.0,68.0,1940.0,3660.0,,,,0.5,0.3,0.3,0.5,40.3,28,0
928,928,928,Sarphatistrook,Amsterdam                               ,Buurt     ,BU03630801,2265,1270,990,190,305,950,625,195,20,9,10,4,1245,785,300,170,1.6,12402.0,91.0,9.0,28.0,71.0,1950.0,5570.0,,,,0.3,0.2,0.4,0.4,44.0,21,0
929,929,929,Plantage,Amsterdam                               ,Buurt     ,BU03630803,1980,990,990,220,290,620,545,315,10,7,10,5,1190,755,255,190,1.6,5802.0,92.0,8.0,46.0,53.0,2230.0,4130.0,,,,0.4,0.5,0.3,0.6,38.4,38,0
930,930,930,Alexanderplein e.o.,Amsterdam                               ,Buurt     ,BU03630804,400,215,185,55,40,180,95,40,5,12,0,5,250,165,50,45,1.6,10009.0,91.0,9.0,42.0,57.0,2120.0,,,,,0.4,0.4,0.3,0.8,35.7,5,0
931,931,931,Oostelijke Eilanden/Kadijken,Amsterdam                               ,Wijk      ,WK036309  ,12985,6550,6435,1490,1570,4235,3985,1710,130,10,90,7,7810,4730,1545,1545,1.6,13159.0,95.0,5.0,30.0,69.0,1960.0,2760.0,2440.0,,,0.5,0.4,0.5,0.6,28.5,130,0
932,932,932,Marine-Etablissement,Amsterdam                               ,Buurt     ,BU03630900,70,45,25,5,5,30,30,5,0,14,0,0,35,25,10,10,1.6,420.0,,,,,,,,,,1.3,1.2,0.7,0.8,17.5,27,0
933,933,933,Kattenburg,Amsterdam                               ,Buurt     ,BU03630901,1680,785,895,150,370,450,380,340,0,2,5,5,1045,665,205,185,1.6,18817.0,98.0,2.0,23.0,77.0,2160.0,1850.0,2200.0,,,0.9,0.8,0.3,0.9,24.4,12,0
934,934,934,Wittenburg,Amsterdam                               ,Buurt     ,BU03630902,2195,1105,1085,210,225,710,765,290,15,7,10,5,1355,835,245,285,1.6,17685.0,97.0,3.0,29.0,70.0,1840.0,,,,,1.0,0.3,1.0,0.3,25.4,18,0
935,935,935,Oostenburg,Amsterdam                               ,Buurt     ,BU03630903,1620,845,775,190,160,585,525,165,20,14,15,10,915,530,175,215,1.7,8037.0,97.0,3.0,24.0,75.0,1790.0,,,,,0.3,0.3,0.4,0.4,29.7,25,0
936,936,936,Czaar Peterbuurt,Amsterdam                               ,Buurt     ,BU03630904,2230,1155,1070,255,255,1020,485,220,35,16,30,13,1405,915,260,235,1.5,21453.0,91.0,9.0,23.0,76.0,1610.0,2290.0,,,,0.3,0.3,0.2,0.2,29.5,11,0
937,937,937,Het Funen,Amsterdam                               ,Buurt     ,BU03630905,1375,710,665,325,185,390,380,100,15,10,5,3,655,295,150,215,2.1,18637.0,96.0,4.0,62.0,38.0,2630.0,,,,,0.5,0.4,0.4,0.6,29.0,9,0
938,938,938,Kazernebuurt,Amsterdam                               ,Buurt     ,BU03630907,975,470,505,60,145,275,350,150,5,5,0,4,620,390,135,105,1.5,17873.0,95.0,5.0,24.0,71.0,2090.0,,,,,0.4,0.2,0.2,0.7,34.0,7,0
939,939,939,Kadijken,Amsterdam                               ,Buurt     ,BU03630908,2825,1420,1405,295,235,780,1075,450,30,10,10,4,1765,1090,375,310,1.6,16654.0,96.0,4.0,33.0,67.0,2050.0,3340.0,,,,0.3,0.4,0.6,0.9,30.0,22,0
940,940,940,Westelijk Havengebied,Amsterdam                               ,Wijk      ,WK036310  ,190,125,60,20,15,65,80,15,0,15,0,5,145,125,10,20,1.3,10.0,61.0,39.0,16.0,84.0,,3260.0,3270.0,,,4.2,3.9,3.7,3.8,2.3,2899,20
941,941,941,Coenhaven/Mercuriushaven,Amsterdam                               ,Buurt     ,BU03631000,20,10,5,5,5,10,5,5,0,47,0,0,10,15,5,5,1.5,15.0,,,,,,,,,,1.4,1.2,0.9,1.0,8.1,302,0
942,942,942,Alfa-driehoek,Amsterdam                               ,Buurt     ,BU03631001,10,5,0,5,0,10,0,0,0,0,0,0,5,5,5,5,1.6,27.0,,,,,,,,,,2.5,2.2,2.1,2.3,8.9,41,0
943,943,943,Petroleumhaven,Amsterdam                               ,Buurt     ,BU03631002,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,1.0,,,,,,,,,,,,,,,,322,0
944,944,944,Westhaven Noord,Amsterdam                               ,Buurt     ,BU03631003,20,10,5,0,5,5,15,5,0,50,0,0,10,10,5,5,1.5,5.0,,,,,,3260.0,3270.0,,,3.6,2.3,3.0,3.1,1.2,570,0
945,945,945,Vervoerscentrum,Amsterdam                               ,Buurt     ,BU03631004,0,0,0,0,5,5,0,0,0,0,0,0,0,5,0,0,1.0,,,,,,,,,,,,,,,,70,0
946,946,946,Amerikahaven,Amsterdam                               ,Buurt     ,BU03631005,110,70,40,15,5,35,55,10,0,8,0,8,90,85,5,10,1.2,16.0,,,,,,,,,,5.3,5.2,4.8,4.8,0.0,1012,18
947,947,947,Afrikahaven,Amsterdam                               ,Buurt     ,BU03631006,5,5,0,0,5,0,5,0,0,0,0,0,0,5,0,5,1.8,,,,,,,,,,,,,,,,536,2
948,948,948,Westhaven Zuid,Amsterdam                               ,Buurt     ,BU03631007,10,10,0,5,5,10,0,0,0,0,0,0,5,10,0,5,1.4,31.0,,,,,,,,,,1.8,1.7,1.9,1.6,10.8,47,0
949,949,949,Bedrijventerrein Sloterdijk,Amsterdam                               ,Wijk      ,WK036311  ,145,100,45,5,25,75,35,10,0,6,0,6,105,90,15,10,1.3,20.0,36.0,64.0,2.0,90.0,,,,,,2.5,1.9,2.1,2.1,9.1,770,71
950,950,950,Sloterdijk II,Amsterdam                               ,Buurt     ,BU03631100,15,10,5,0,0,15,5,0,0,0,0,0,5,5,5,0,1.3,41.0,,,,,,,,,,2.4,0.9,2.0,2.1,11.1,46,0
951,951,951,Sloterdijk III Oost,Amsterdam                               ,Buurt     ,BU03631102,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1.0,,,,,,,,,,,,,,,,80,0
952,952,952,Sloterdijk III West,Amsterdam                               ,Buurt     ,BU03631103,45,35,10,0,20,20,10,5,0,22,0,0,40,40,5,0,1.1,23.0,34.0,66.0,0.0,90.0,,,,,,2.8,2.6,2.2,2.2,3.0,211,1
953,953,953,De Heining,Amsterdam                               ,Buurt     ,BU03631104,25,15,10,5,0,5,10,10,0,0,0,0,15,10,5,5,1.8,27.0,,,,,,,,,,3.4,3.7,3.4,3.4,0.4,113,40
954,954,954,Teleport,Amsterdam                               ,Buurt     ,BU03631105,50,30,15,5,5,40,5,0,0,0,0,0,40,35,5,5,1.2,59.0,,,,,,,,,,1.8,0.8,1.3,1.4,18.5,86,0
955,955,955,Bretten Oost,Amsterdam                               ,Buurt     ,BU03631107,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1.0,,,,,,,,,,,,,,,,84,13
956,956,956,Bretten West,Amsterdam                               ,Buurt     ,BU03631109,0,0,0,0,0,0,5,0,0,0,0,500,0,0,5,0,2.0,,,,,,,,,,,,,,,,149,18
957,957,957,Houthavens,Amsterdam                               ,Wijk      ,WK036312  ,1060,550,510,140,70,365,375,120,10,10,0,1,625,355,155,120,1.7,3543.0,41.0,59.0,30.0,70.0,2160.0,,,,,0.6,1.0,0.6,0.5,13.7,92,0
958,958,958,Houthavens West,Amsterdam                               ,Buurt     ,BU03631200,400,205,195,65,40,190,90,20,5,19,0,2,220,120,60,50,1.8,1448.0,22.0,78.0,18.0,81.0,1440.0,,,,,0.9,0.7,0.4,0.4,11.6,66,0
959,959,959,Houthavens Oost,Amsterdam                               ,Buurt     ,BU03631201,660,345,315,75,30,175,285,100,0,4,0,1,405,240,100,75,1.6,28636.0,93.0,7.0,59.0,41.0,2650.0,,,,,0.4,1.1,0.7,0.6,14.9,26,0
960,960,960,Spaarndammer- en Zeeheldenbuurt,Amsterdam                               ,Wijk      ,WK036313  ,10795,5360,5435,1455,995,4215,2870,1270,160,14,95,8,6285,3725,1170,1400,1.7,7903.0,96.0,4.0,23.0,77.0,1760.0,2050.0,,,,0.3,0.4,0.3,0.4,17.1,141,0
961,961,961,Zeeheldenbuurt,Amsterdam                               ,Buurt     ,BU03631300,2085,1000,1080,340,240,780,535,205,25,12,10,6,1185,675,205,315,1.8,22805.0,97.0,3.0,29.0,71.0,1740.0,,,,,0.3,0.7,0.5,0.2,18.4,10,0
962,962,962,Spaarndammerbuurt Noordoost,Amsterdam                               ,Buurt     ,BU03631301,2750,1365,1380,350,260,945,895,305,30,12,10,5,1670,1035,275,370,1.6,27572.0,97.0,3.0,20.0,79.0,1690.0,,,,,0.3,0.3,0.4,0.3,18.2,11,0
963,963,963,Spaarndammerbuurt Zuidoost,Amsterdam                               ,Buurt     ,BU03631302,1020,500,520,140,75,415,265,130,10,12,5,6,605,345,150,115,1.7,20816.0,97.0,3.0,27.0,73.0,1800.0,,,,,0.3,0.3,0.2,0.3,23.0,6,0
964,964,964,Spaarndammerbuurt Zuidwest,Amsterdam                               ,Buurt     ,BU03631303,1735,865,870,200,110,695,375,365,20,12,50,29,995,640,190,175,1.6,22949.0,95.0,5.0,30.0,70.0,1810.0,,,,,0.2,0.3,0.3,0.3,17.7,8,0
965,965,965,Spaarndammerbuurt Midden,Amsterdam                               ,Buurt     ,BU03631304,1155,600,555,155,130,485,290,105,15,13,0,2,690,435,120,145,1.7,20177.0,87.0,13.0,23.0,77.0,1880.0,,,,,0.2,0.2,0.2,0.5,14.0,6,0
966,966,966,Spaarndammerbuurt Noordwest,Amsterdam                               ,Buurt     ,BU03631305,2010,1000,1010,270,180,885,515,165,45,24,5,3,1130,600,245,295,1.8,16866.0,97.0,3.0,12.0,88.0,1760.0,,,,,0.5,0.4,0.2,0.7,12.5,12,0
967,967,967,Westergasfabriek,Amsterdam                               ,Buurt     ,BU03631306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,26,0
968,968,968,Overbraker Binnenpolder,Amsterdam                               ,Buurt     ,BU03631307,30,20,10,0,5,20,5,5,0,0,0,0,0,5,5,0,1.5,51.0,,,,,,,,,,1.5,1.3,1.2,1.7,12.5,63,0
969,969,969,Staatsliedenbuurt,Amsterdam                               ,Wijk      ,WK036314  ,13260,6620,6640,1605,1220,5785,3520,1145,180,13,60,4,8065,4855,1705,1510,1.6,28025.0,95.0,5.0,31.0,69.0,1720.0,2420.0,,,,0.2,0.4,0.2,0.4,31.3,53,0
970,970,970,De Wittenbuurt Noord,Amsterdam                               ,Buurt     ,BU03631400,1395,700,690,190,130,590,345,150,20,15,5,4,840,515,170,160,1.7,21913.0,91.0,9.0,23.0,76.0,1960.0,,,,,0.1,0.2,0.1,0.4,31.5,7,0
971,971,971,De Wittenbuurt Zuid,Amsterdam                               ,Buurt     ,BU03631401,905,445,460,75,110,245,340,140,5,9,5,8,560,345,115,105,1.6,25549.0,97.0,3.0,23.0,77.0,1680.0,,,,,0.3,0.2,0.2,0.4,29.3,5,0
972,972,972,Staatsliedenbuurt Noordoost,Amsterdam                               ,Buurt     ,BU03631402,1245,620,620,125,110,345,395,275,10,8,10,9,770,475,155,150,1.6,21124.0,98.0,2.0,19.0,80.0,1710.0,,,,,0.2,0.2,0.1,0.1,30.0,7,0
973,973,973,Fannius Scholtenbuurt,Amsterdam                               ,Buurt     ,BU03631403,3705,1875,1830,435,320,1770,965,225,55,15,15,4,2350,1490,460,410,1.6,35720.0,95.0,5.0,31.0,68.0,1590.0,,,,,0.2,0.2,0.2,0.2,30.3,11,0
974,974,974,Westerstaatsman,Amsterdam                               ,Buurt     ,BU03631404,2860,1415,1440,350,255,1520,630,115,40,13,5,2,1800,1155,350,300,1.6,29091.0,95.0,5.0,37.0,62.0,1590.0,,,,,0.3,0.5,0.2,0.4,32.0,10,0
975,975,975,Buyskade e.o.,Amsterdam                               ,Buurt     ,BU03631405,3145,1550,1590,435,300,1320,850,245,40,13,10,3,1735,885,465,395,1.8,27849.0,97.0,3.0,35.0,65.0,1920.0,,,,,0.3,0.7,0.4,0.6,32.7,13,0
976,976,976,Centrale Markt,Amsterdam                               ,Wijk      ,WK036315  ,2450,1185,1260,335,345,695,835,245,20,8,10,4,1235,605,245,395,2.0,4712.0,96.0,4.0,39.0,60.0,2050.0,,,,,0.7,0.6,0.3,0.7,33.1,57,0
977,977,977,Ecowijk,Amsterdam                               ,Buurt     ,BU03631500,1350,640,705,210,240,285,535,90,10,7,5,3,610,245,115,260,2.2,21189.0,98.0,2.0,49.0,51.0,2130.0,,,,,0.6,0.7,0.4,0.7,29.2,7,0
978,978,978,Markthallen,Amsterdam                               ,Buurt     ,BU03631501,15,10,5,5,0,10,5,5,0,0,0,0,10,10,5,5,1.5,66.0,,,,,,,,,,0.6,0.6,0.3,0.7,37.9,28,0
979,979,979,Bedrijvencentrum Westerkwartier,Amsterdam                               ,Buurt     ,BU03631502,70,35,30,10,10,20,25,5,0,42,0,0,30,10,15,15,2.3,498.0,,,,,,,,,,0.9,0.8,0.5,0.9,32.2,15,0
980,980,980,Marcanti,Amsterdam                               ,Buurt     ,BU03631503,1010,500,510,115,95,390,270,145,5,8,5,6,580,350,115,125,1.7,17429.0,96.0,4.0,29.0,68.0,1950.0,,,,,0.8,0.4,0.2,0.8,38.2,7,0
981,981,981,Frederik Hendrikbuurt,Amsterdam                               ,Wijk      ,WK036316  ,8410,4170,4240,875,745,3785,2075,940,125,14,75,9,5135,3150,1155,840,1.6,23456.0,94.0,6.0,29.0,70.0,1740.0,4610.0,,,,0.3,0.3,0.2,0.5,40.4,42,0
982,982,982,Frederik Hendrikbuurt Noord,Amsterdam                               ,Buurt     ,BU03631600,3850,1845,2005,435,360,1740,925,395,60,16,15,4,2350,1400,530,425,1.6,21062.0,95.0,5.0,28.0,71.0,1750.0,,,,,0.3,0.4,0.2,0.6,38.0,21,0
983,983,983,Frederik Hendrikbuurt Zuidoost,Amsterdam                               ,Buurt     ,BU03631601,3290,1725,1565,310,280,1675,750,285,45,14,35,10,2085,1365,455,270,1.5,29089.0,94.0,6.0,28.0,71.0,1630.0,,,,,0.2,0.2,0.2,0.3,42.6,12,0
984,984,984,Frederik Hendrikbuurt Zuidwest,Amsterdam                               ,Buurt     ,BU03631602,1265,595,665,130,110,370,400,260,10,9,20,16,695,385,170,150,1.7,20259.0,96.0,4.0,35.0,65.0,2000.0,4560.0,,,,0.4,0.2,0.3,0.5,42.0,8,0
985,985,985,Da Costabuurt,Amsterdam                               ,Wijk      ,WK036317  ,4735,2350,2385,485,465,2155,1090,555,60,12,30,6,2995,1840,685,480,1.6,21803.0,93.0,7.0,33.0,66.0,2000.0,,,,,0.2,0.1,0.2,0.4,53.2,26,0
986,986,986,Da Costabuurt Noord,Amsterdam                               ,Buurt     ,BU03631700,4735,2350,2385,485,465,2155,1090,555,60,12,30,6,2995,1840,685,480,1.6,21803.0,93.0,7.0,33.0,66.0,2000.0,,,,,0.2,0.1,0.2,0.4,53.2,26,0
987,987,987,Kinkerbuurt,Amsterdam                               ,Wijk      ,WK036318  ,6390,3290,3100,670,665,3150,1430,485,90,14,30,4,3785,2335,830,630,1.6,25353.0,90.0,10.0,25.0,74.0,1750.0,2930.0,2680.0,,,0.3,0.2,0.2,0.2,49.5,27,0
988,988,988,Bellamybuurt Noord,Amsterdam                               ,Buurt     ,BU03631800,2800,1500,1295,300,275,1280,715,235,35,13,10,4,1475,875,340,265,1.6,29161.0,94.0,6.0,24.0,75.0,1860.0,4110.0,,,,0.2,0.3,0.1,0.2,49.6,11,0
989,989,989,Bellamybuurt Zuid,Amsterdam                               ,Buurt     ,BU03631801,3590,1785,1800,370,390,1870,715,250,50,15,15,4,2310,1460,490,365,1.6,23012.0,88.0,12.0,26.0,73.0,1670.0,2670.0,2680.0,,,0.3,0.2,0.2,0.2,49.4,16,0
990,990,990,Van Lennepbuurt,Amsterdam                               ,Wijk      ,WK036319  ,6985,3470,3510,680,710,2890,1805,910,80,11,55,8,4560,3075,800,695,1.5,27993.0,95.0,5.0,25.0,74.0,1680.0,2190.0,,,,0.2,0.2,0.3,0.2,53.5,29,0
991,991,991,Da Costabuurt Zuid,Amsterdam                               ,Buurt     ,BU03631900,2205,1150,1055,205,235,1155,460,160,30,14,5,3,1505,1040,275,190,1.5,30334.0,92.0,8.0,35.0,64.0,1760.0,,,,,0.2,0.2,0.3,0.2,57.8,9,0
992,992,992,Borgerbuurt,Amsterdam                               ,Buurt     ,BU03631901,2855,1350,1500,290,280,815,865,610,20,7,45,15,1770,1170,285,320,1.6,25207.0,97.0,3.0,17.0,82.0,1690.0,,,,,0.2,0.2,0.2,0.2,52.9,12,0
993,993,993,Lootsbuurt,Amsterdam                               ,Buurt     ,BU03631902,1920,965,950,190,195,920,480,145,25,13,5,2,1285,870,240,185,1.5,30281.0,94.0,6.0,24.0,75.0,1580.0,,,,,0.2,0.2,0.5,0.2,49.7,7,0
994,994,994,Helmersbuurt,Amsterdam                               ,Wijk      ,WK036320  ,7465,3600,3865,955,805,3030,1915,765,80,10,30,4,4585,2820,945,825,1.6,22294.0,91.0,9.0,34.0,65.0,2100.0,4170.0,,,,0.2,0.2,0.2,0.4,53.9,35,0
995,995,995,Helmersbuurt Oost,Amsterdam                               ,Buurt     ,BU03632000,2665,1280,1380,385,330,1150,565,240,30,12,5,3,1570,925,365,295,1.7,25681.0,92.0,8.0,38.0,59.0,2270.0,4450.0,,,,0.1,0.1,0.2,0.4,56.0,11,0
996,996,996,WG-terrein,Amsterdam                               ,Buurt     ,BU03632001,2530,1220,1310,280,265,795,820,380,15,5,15,6,1600,1030,290,285,1.6,15450.0,91.0,9.0,26.0,74.0,2150.0,,,,,0.2,0.3,0.2,0.5,54.3,17,0
997,997,997,Cremerbuurt Oost,Amsterdam                               ,Buurt     ,BU03632002,2270,1095,1175,295,215,1085,530,150,30,13,5,3,1410,870,295,255,1.6,33743.0,91.0,9.0,38.0,60.0,1900.0,,,,,0.3,0.2,0.2,0.3,51.1,7,0
998,998,998,Overtoomse Sluis,Amsterdam                               ,Wijk      ,WK036321  ,7805,3795,4005,920,670,3850,1715,655,125,16,20,2,4730,2800,1105,835,1.6,26203.0,92.0,8.0,35.0,64.0,2010.0,3560.0,,,,0.5,0.3,0.2,0.3,51.6,31,0
999,999,999,Cremerbuurt West,Amsterdam                               ,Buurt     ,BU03632100,5675,2780,2890,650,465,2950,1205,405,95,16,10,2,3510,2100,835,585,1.6,28846.0,92.0,8.0,33.0,66.0,1920.0,,,,,0.4,0.2,0.3,0.2,51.6,21,0
1000,1000,1000,Vondelparkbuurt West,Amsterdam                               ,Buurt     ,BU03632101,2130,1015,1115,270,210,900,510,250,30,15,5,2,1215,700,275,250,1.7,21065.0,92.0,8.0,42.0,56.0,2290.0,4080.0,,,,0.7,0.3,0.1,0.5,51.5,10,0
1001,1001,1001,Vondelbuurt,Amsterdam                               ,Wijk      ,WK036322  ,1895,940,955,270,205,580,515,335,15,8,30,17,1060,640,210,220,1.7,8758.0,85.0,15.0,43.0,54.0,2590.0,4060.0,,,,0.4,0.3,0.2,0.6,52.8,22,0
1002,1002,1002,Vondelparkbuurt Oost,Amsterdam                               ,Buurt     ,BU03632200,935,470,460,135,100,320,255,130,10,12,0,4,530,310,120,110,1.7,7436.0,79.0,21.0,47.0,51.0,2800.0,5010.0,,,,0.4,0.2,0.2,0.6,54.4,13,0
1003,1003,1003,Vondelparkbuurt Midden,Amsterdam                               ,Buurt     ,BU03632201,960,465,495,140,100,260,265,205,5,5,25,30,530,335,90,110,1.7,10583.0,91.0,9.0,39.0,58.0,2370.0,3580.0,,,,0.4,0.4,0.2,0.7,51.4,9,0
1004,1004,1004,Zuidas,Amsterdam                               ,Wijk      ,WK036323  ,2805,1605,1195,180,600,1605,355,70,30,11,0,0,2160,1730,285,155,1.3,1326.0,87.0,13.0,14.0,85.0,2850.0,,,,,0.7,0.8,0.2,0.6,30.5,217,0
1005,1005,1005,Zuidas Noord,Amsterdam                               ,Buurt     ,BU03632300,140,100,40,0,10,110,25,0,5,34,0,0,130,130,5,5,1.1,179.0,,,,,,,,,,,,,,,83,0
1006,1006,1006,RAI,Amsterdam                               ,Buurt     ,BU03632301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,37,0
1007,1007,1007,VU-kwartier,Amsterdam                               ,Buurt     ,BU03632302,150,80,65,15,15,90,25,10,0,6,0,0,110,90,15,10,1.4,333.0,92.0,8.0,63.0,37.0,2570.0,,,,,0.4,0.9,0.6,1.2,23.9,46,0
1008,1008,1008,Zuidas Zuid,Amsterdam                               ,Buurt     ,BU03632303,1525,930,595,140,100,970,270,55,15,12,0,0,1030,695,220,120,1.5,7053.0,77.0,23.0,20.0,78.0,2940.0,,,,,0.9,0.9,0.2,0.8,30.2,22,0
1009,1009,1009,Vivaldi,Amsterdam                               ,Buurt     ,BU03632304,980,490,490,30,480,440,40,5,5,7,0,0,885,820,45,30,1.1,3391.0,95.0,5.0,7.0,93.0,,,,,,0.5,0.6,0.3,0.3,31.7,29,0
1010,1010,1010,Oude Pijp,Amsterdam                               ,Wijk      ,WK036324  ,14705,7445,7260,1340,1970,6995,3165,1245,155,10,40,2,9905,6675,1985,1255,1.5,23174.0,91.0,9.0,26.0,73.0,1870.0,3740.0,,,,0.4,0.2,0.2,0.4,46.1,68,0
1011,1011,1011,Hemonybuurt,Amsterdam                               ,Buurt     ,BU03632400,2575,1320,1250,320,345,1150,565,200,35,14,5,1,1620,1010,335,280,1.6,22020.0,92.0,8.0,33.0,67.0,2120.0,5000.0,,,,0.6,0.2,0.2,0.2,43.3,14,0
1012,1012,1012,Gerard Doubuurt,Amsterdam                               ,Buurt     ,BU03632401,1945,970,975,180,225,905,460,185,15,8,5,2,1335,925,240,175,1.5,19661.0,90.0,10.0,28.0,72.0,1850.0,,,,,0.4,0.1,0.2,0.6,48.2,11,0
1013,1013,1013,Frans Halsbuurt,Amsterdam                               ,Buurt     ,BU03632402,2570,1280,1285,230,290,1295,550,215,30,12,5,2,1725,1140,380,210,1.5,22976.0,89.0,11.0,28.0,71.0,1890.0,,,,,0.2,0.3,0.2,0.6,48.4,12,0
1014,1014,1014,Hercules Seghersbuurt,Amsterdam                               ,Buurt     ,BU03632403,2575,1290,1285,210,375,1250,535,215,15,7,5,3,1770,1240,335,205,1.5,32281.0,93.0,7.0,19.0,81.0,1790.0,,,,,0.3,0.2,0.3,0.4,48.7,8,0
1015,1015,1015,Sarphatiparkbuurt,Amsterdam                               ,Buurt     ,BU03632404,5035,2570,2460,410,745,2395,1060,435,50,10,10,2,3450,2365,700,390,1.5,22192.0,91.0,9.0,25.0,74.0,1790.0,2540.0,,,,0.4,0.3,0.2,0.4,44.3,23,0
1016,1016,1016,Nieuwe Pijp,Amsterdam                               ,Wijk      ,WK036325  ,12300,5905,6395,1210,1330,5665,2665,1445,170,13,75,6,7910,5080,1655,1190,1.5,23954.0,93.0,7.0,28.0,72.0,1810.0,2400.0,,,,0.3,0.2,0.1,0.3,43.2,54,0
